No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost,Max sparsity(m),Stopping criterion
2000.00000,784.00000,5.04580,50.00000,1568000.00000,39200.00000,0.02500,0.00000,0.00000,9.25807,50.00000,max2000.00000,784.00000,5.04580,50.00000,1568000.00000,45747.00000,0.02918,3.27350,3.27350,4.61143,50.00000,max
