No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost,Max sparsity(m),Stopping criterion
1000.00000,784.00000,10.94470,50.00000,784000.00000,39358.00000,0.05020,0.15800,0.15800,8.28218,50.00000,max
