No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
2126.00000,21.00000,0.18247,288.00000,44646.00000,11562.00000,0.25897,2.00000,1.86453,0.17625,21.00000,mean
