No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost,Max sparsity(m),Stopping criterion
1500.00000,1000.00000,1.39562,188.00000,1500000.00000,197094.00000,0.13140,4.00000,3.59400,1.36437,10.00000,mean1500.00000,1000.00000,1.39562,188.00000,1500000.00000,197094.00000,0.13140,4.00000,3.59400,1.36437,10.00000,mean
