No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
386.00000,4.00000,0.03553,39.00000,1544.00000,2535.00000,1.64184,10.00000,3.63212,0.03544,10.00000,max
