No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost,Max sparsity(m),Stopping criterion
1000.00000,784.00000,5.47235,10.00000,784000.00000,12860.00000,0.01640,5.02000,5.02000,5.40696,10.00000,max
