No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost,Max sparsity(m),Stopping criterion
2126.00000,21.00000,0.36493,50.00000,44646.00000,4620.00000,0.10348,1.67921,1.67921,0.27741,50.00000,max
