No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
1000.00000,784.00000,4.66093,106.00000,784000.00000,87570.00000,0.11170,3.00000,2.78600,4.53094,10.00000,mean
