No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
569.00000,30.00000,0.32456,38.00000,17070.00000,2733.00000,0.16011,2.00000,1.93322,0.29314,30.00000,mean
