No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost,Max sparsity(m),Stopping criterion
10000.00000,784.00000,4.02273,100.00000,7840000.00000,78400.00000,0.01000,0.00000,0.00000,9.24066,100.00000,max
