No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
1000.00000,784.00000,4.66093,422.00000,784000.00000,332582.00000,0.42421,2.00000,1.57800,4.65811,2.00000,max1000.00000,784.00000,4.66093,422.00000,784000.00000,332582.00000,0.42421,2.00000,1.57800,4.65811,2.00000,max
