No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
2126.00000,21.00000,0.18247,100.00000,44646.00000,12471.00000,0.27933,100.00000,4.87817,0.15581,100.00000,mean
