No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost,Max sparsity(m),Stopping criterion
2000.00000,784.00000,5.04580,100.00000,1568000.00000,78400.00000,0.05000,0.00000,0.00000,9.25807,100.00000,max2000.00000,784.00000,5.04580,100.00000,1568000.00000,82622.00000,0.05269,2.11100,2.11100,4.47930,100.00000,max
