No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
386.00000,4.00000,0.03553,14.00000,1544.00000,1172.00000,0.75907,2.00000,1.96373,0.03354,2.00000,mean
