No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost,Max sparsity(m),Stopping criterion
1500.00000,1000.00000,1.39562,572.00000,1500000.00000,575870.00000,0.38391,10.00000,1.98067,1.39559,10.00000,max1500.00000,1000.00000,1.39562,572.00000,1500000.00000,575870.00000,0.38391,10.00000,1.98067,1.39559,10.00000,max
