No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost
351,34,0.39338,137,11934,5300,0.44411,2,0.01175,0.16079
