No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
1500.00000,1000.00000,1.39562,988.00000,1500000.00000,988512.00000,0.65901,1.00000,1.00000,10.10129,1000.00000,max
