No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
2126.00000,21.00000,0.18247,346.00000,44646.00000,37866.00000,0.84814,21.00000,7.77799,1.01932,21.00000,max2126.00000,21.00000,0.18247,314.00000,44646.00000,39232.00000,0.87873,21.00000,8.24976,1.01922,21.00000,max
