No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
1500.00000,1000.00000,1.39562,587.00000,1500000.00000,595055.00000,0.39670,10.00000,3.38067,9.70897,10.00000,max
