No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Sparsity level,Sparsity coeff,Final cost,Max sparsity(m),Stopping criterion
569.00000,30.00000,0.32456,10.00000,17070.00000,1852.00000,0.10849,2.72759,2.72759,0.27944,10.00000,max
