No. of points(n),No. of dimensions(d),Error tolerance(epsilon),Dictionary size(k),Initial memory,Final memory,Compression ratio,Actual max sparsity,Sparsity coeff,Final cost,Max allowed sparsity(m),Stopping criterion
569.00000,30.00000,0.32456,61.00000,17070.00000,8714.00000,0.51049,30.00000,6.60281,1.60241,30.00000,max
